country,year,iso3c,region,income,pop,gdp,gini,itnet_pop,high_tech,poverty,unemployement,gdpPercap
Albania,1972,ALB,Europe & Central Asia,Upper middle income,2243126,NA,NA,NA,NA,NA,NA,NA
Albania,1973,ALB,Europe & Central Asia,Upper middle income,2296752,NA,NA,NA,NA,NA,NA,NA
Albania,1974,ALB,Europe & Central Asia,Upper middle income,2350124,NA,NA,NA,NA,NA,NA,NA
Albania,1971,ALB,Europe & Central Asia,Upper middle income,2187853,NA,NA,NA,NA,NA,NA,NA
Albania,1976,ALB,Europe & Central Asia,Upper middle income,2458526,NA,NA,NA,NA,NA,NA,NA
Albania,1977,ALB,Europe & Central Asia,Upper middle income,2513546,NA,NA,NA,NA,NA,NA,NA
Albania,1978,ALB,Europe & Central Asia,Upper middle income,2566266,NA,NA,NA,NA,NA,NA,NA
Albania,1979,ALB,Europe & Central Asia,Upper middle income,2617832,NA,NA,NA,NA,NA,NA,NA
Albania,1980,ALB,Europe & Central Asia,Upper middle income,2671997,NA,NA,NA,NA,NA,5.599999905,NA
Albania,1981,ALB,Europe & Central Asia,Upper middle income,2726056,NA,NA,NA,NA,NA,5.099999905,NA
Albania,1982,ALB,Europe & Central Asia,Upper middle income,2784278,NA,NA,NA,NA,NA,3.599999905,NA
Albania,1983,ALB,Europe & Central Asia,Upper middle income,2843960,NA,NA,NA,NA,NA,4.400000095,NA
Albania,1984,ALB,Europe & Central Asia,Upper middle income,2904429,1857338012,NA,NA,NA,NA,5.699999809,639.4847358
Albania,1985,ALB,Europe & Central Asia,Upper middle income,2964762,1897050133,NA,NA,NA,NA,6.699999809,639.8659094
Albania,1986,ALB,Europe & Central Asia,Upper middle income,3022635,2097326250,NA,NA,NA,NA,6.400000095,693.8734746
Albania,1987,ALB,Europe & Central Asia,Upper middle income,3083605,2080796250,NA,NA,NA,NA,6.099999905,674.7933831
Albania,1975,ALB,Europe & Central Asia,Upper middle income,2404831,NA,NA,NA,NA,NA,NA,NA
Albania,1960,ALB,Europe & Central Asia,Upper middle income,1608800,NA,NA,NA,NA,NA,NA,NA
Albania,1961,ALB,Europe & Central Asia,Upper middle income,1659800,NA,NA,NA,NA,NA,NA,NA
Albania,1962,ALB,Europe & Central Asia,Upper middle income,1711319,NA,NA,NA,NA,NA,NA,NA
Albania,1963,ALB,Europe & Central Asia,Upper middle income,1762621,NA,NA,NA,NA,NA,NA,NA
Albania,1966,ALB,Europe & Central Asia,Upper middle income,1914573,NA,NA,NA,NA,NA,NA,NA
Albania,1967,ALB,Europe & Central Asia,Upper middle income,1965598,NA,NA,NA,NA,NA,NA,NA
Albania,1968,ALB,Europe & Central Asia,Upper middle income,2022272,NA,NA,NA,NA,NA,NA,NA
Albania,2007,ALB,Europe & Central Asia,Upper middle income,2970017,10677321490,NA,15.03611541,NA,NA,15.97000027,3595.037163
Albania,2008,ALB,Europe & Central Asia,Upper middle income,2947314,12881354104,30,23.86,NA,12.4,13.06000042,4370.540127
Albania,2009,ALB,Europe & Central Asia,Upper middle income,2927519,12044223353,NA,41.2,10128935,NA,13.67000008,4114.140114
Albania,2010,ALB,Europe & Central Asia,Upper middle income,2913021,11926928506,NA,45,14074208,NA,14.09000015,4094.350334
Albania,2011,ALB,Europe & Central Asia,Upper middle income,2905195,12890765324,NA,49,11890517,NA,13.47999954,4437.142885
Albania,2012,ALB,Europe & Central Asia,Upper middle income,2900401,12319830252,29,54.65595904,10059840,14.3,13.38000011,4247.629984
Albania,2013,ALB,Europe & Central Asia,Upper middle income,2895092,12776217195,NA,57.2,10843586,NA,15.86999989,4413.060861
Albania,2014,ALB,Europe & Central Asia,Upper middle income,2889104,13228144008,34.6,60.1,1960836,NA,18.04999924,4578.631994
Albania,2015,ALB,Europe & Central Asia,Upper middle income,2880703,11386846319,32.9,63.2529327,16607486,NA,17.19000053,3952.801215
Albania,2016,ALB,Europe & Central Asia,Upper middle income,2876101,11861200797,33.7,66.3634447,10199913,NA,15.42000008,4124.055726
Albania,2017,ALB,Europe & Central Asia,Upper middle income,2873457,13019693451,33.2,71.8470405,1119016,NA,13.61999989,4531.020806
Albania,2018,ALB,Europe & Central Asia,Upper middle income,2866376,15147020535,NA,NA,591717,NA,12.30000019,5284.380184
Albania,2019,ALB,Europe & Central Asia,Upper middle income,2854191,15279183290,NA,69.64285467,NA,NA,11.47000027,5353.244856
Albania,2020,ALB,Europe & Central Asia,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA
Albania,1994,ALB,Europe & Central Asia,Upper middle income,3207536,1880951520,NA,0,NA,NA,18.39999962,586.4163396
Albania,1995,ALB,Europe & Central Asia,Upper middle income,3187784,2392764853,NA,0.011168695,NA,NA,12.89999962,750.6044492
Albania,1996,ALB,Europe & Central Asia,Upper middle income,3168033,3199642580,27,0.032196828,NA,NA,12.30000019,1009.977668
Albania,1997,ALB,Europe & Central Asia,Upper middle income,3148281,2258515610,NA,0.048593919,NA,NA,14.89999962,717.3805674
Albania,1998,ALB,Europe & Central Asia,Upper middle income,3128530,2545967253,NA,0.06502737,NA,NA,17.70000076,813.7902636
Albania,1999,ALB,Europe & Central Asia,Upper middle income,3108778,3212119044,NA,0.081437045,NA,NA,18.39999962,1033.241693
Albania,2000,ALB,Europe & Central Asia,Upper middle income,3089027,3480355189,NA,0.114097347,NA,NA,16.79999924,1126.683318
Albania,1988,ALB,Europe & Central Asia,Upper middle income,3142336,2051236250,NA,NA,NA,NA,7,652.7743214
Albania,1989,ALB,Europe & Central Asia,Upper middle income,3227943,2253090000,NA,NA,NA,NA,7.300000191,697.9955966
Albania,1990,ALB,Europe & Central Asia,Upper middle income,3286542,2028553750,NA,0,NA,NA,9.5,617.2304355
Albania,1991,ALB,Europe & Central Asia,Upper middle income,3266790,1099559028,NA,0,NA,NA,9.100000381,336.5869945
Albania,1992,ALB,Europe & Central Asia,Upper middle income,3247039,652174990.8,NA,0,NA,NA,26.5,200.8522198
Albania,1993,ALB,Europe & Central Asia,Upper middle income,3227287,1185315468,NA,0,NA,NA,22.29999924,367.2792251
Albania,2002,ALB,Europe & Central Asia,Upper middle income,3051010,4348070165,31.7,0.390081273,NA,25.4,15.80000019,1425.124849
Albania,2003,ALB,Europe & Central Asia,Upper middle income,3039616,5611492283,NA,0.971900415,NA,NA,15,1846.118813
Albania,2004,ALB,Europe & Central Asia,Upper middle income,3026939,7184681399,NA,2.420387798,NA,NA,14.39999962,2373.579844
Albania,2001,ALB,Europe & Central Asia,Upper middle income,3060173,3922099471,NA,0.325798377,NA,NA,16.39999962,1281.659393
Albania,2006,ALB,Europe & Central Asia,Upper middle income,2992547,8896073938,NA,9.609991316,NA,NA,13.80000019,2972.743265
Albania,2005,ALB,Europe & Central Asia,Upper middle income,3011487,8052075642,30.6,6.043890864,NA,18.5,14.10000038,2673.787283
Albania,1964,ALB,Europe & Central Asia,Upper middle income,1814135,NA,NA,NA,NA,NA,NA,NA
Armenia,2004,ARM,Europe & Central Asia,Upper middle income,3000720,3576615240,37.5,4.899008571,NA,NA,NA,1191.91902
Armenia,2002,ARM,Europe & Central Asia,Upper middle income,3033978,2376335048,34.8,1.960405046,NA,NA,NA,783.2406986
Armenia,2003,ARM,Europe & Central Asia,Upper middle income,3017932,2807061009,33,4.575217225,NA,NA,NA,930.1273219
Armenia,2008,ARM,Europe & Central Asia,Upper middle income,2907618,11662040714,29.2,6.21,7247588,NA,22.96999931,4010.857243
Armenia,2005,ARM,Europe & Central Asia,Upper middle income,2981269,4900469950,36,5.252983352,NA,NA,NA,1643.753029
Armenia,2006,ARM,Europe & Central Asia,Upper middle income,2958307,6384451606,29.7,5.631787777,NA,NA,NA,2158.143697
Armenia,2007,ARM,Europe & Central Asia,Upper middle income,2932618,9206301700,31.2,6.021253397,5195605,NA,9.81000042,3139.277499
Armenia,1989,ARM,Europe & Central Asia,Upper middle income,3536474,NA,NA,NA,NA,NA,NA,NA
Armenia,1990,ARM,Europe & Central Asia,Upper middle income,3538171,2256838858,NA,0,NA,NA,NA,637.8546595
Armenia,1991,ARM,Europe & Central Asia,Upper middle income,3505258,2068526522,NA,0,NA,NA,NA,590.1210473
Armenia,1988,ARM,Europe & Central Asia,Upper middle income,3504659,NA,NA,NA,NA,NA,NA,NA
Armenia,1993,ARM,Europe & Central Asia,Upper middle income,3363108,1201313201,NA,0,NA,NA,5.300000191,357.2032777
Armenia,1994,ARM,Europe & Central Asia,Upper middle income,3283667,1315158670,NA,0.009117014,NA,NA,6.599999905,400.5152381
Armenia,1995,ARM,Europe & Central Asia,Upper middle income,3217348,1468317350,NA,0.052743123,NA,NA,6.699999809,456.3750487
Armenia,1992,ARM,Europe & Central Asia,Upper middle income,3442817,1272577456,NA,0,NA,NA,1.799999952,369.6326166
Armenia,1997,ARM,Europe & Central Asia,Upper middle income,3133089,1639492424,NA,0.111650935,NA,NA,10.80000019,523.283068
Armenia,1998,ARM,Europe & Central Asia,Upper middle income,3108687,1893726437,NA,0.128659478,NA,NA,9.399999619,609.1724375
Armenia,1999,ARM,Europe & Central Asia,Upper middle income,3089022,1845482181,36.2,0.970737757,NA,NA,11.19999981,597.4325147
Armenia,1996,ARM,Europe & Central Asia,Upper middle income,3168221,1596968913,NA,0.094572902,NA,NA,9.300000191,504.0585594
Armenia,2001,ARM,Europe & Central Asia,Upper middle income,3050687,2118467913,35.4,1.631094667,NA,NA,NA,694.4232277
Armenia,1960,ARM,Europe & Central Asia,Upper middle income,1874121,NA,NA,NA,NA,NA,NA,NA
Armenia,1961,ARM,Europe & Central Asia,Upper middle income,1941492,NA,NA,NA,NA,NA,NA,NA
Armenia,1962,ARM,Europe & Central Asia,Upper middle income,2009526,NA,NA,NA,NA,NA,NA,NA
Armenia,1963,ARM,Europe & Central Asia,Upper middle income,2077578,NA,NA,NA,NA,NA,NA,NA
Armenia,1964,ARM,Europe & Central Asia,Upper middle income,2145001,NA,NA,NA,NA,NA,NA,NA
Armenia,1965,ARM,Europe & Central Asia,Upper middle income,2211319,NA,NA,NA,NA,NA,NA,NA
Armenia,1966,ARM,Europe & Central Asia,Upper middle income,2276034,NA,NA,NA,NA,NA,NA,NA
Armenia,2009,ARM,Europe & Central Asia,Upper middle income,2888092,8647936748,28,15.3,5130103,NA,18.44000053,2994.342544
Armenia,2010,ARM,Europe & Central Asia,Upper middle income,2877319,9260284938,30,25,4727601,NA,19.01000023,3218.372707
Armenia,2011,ARM,Europe & Central Asia,Upper middle income,2876538,10142111334,29.4,32,7448895,NA,18.44000053,3525.804747
Armenia,2012,ARM,Europe & Central Asia,Upper middle income,2884229,10619320049,29.6,37.5,7581095,NA,17.29999924,3681.857456
Armenia,2000,ARM,Europe & Central Asia,Upper middle income,3069591,1911563665,NA,1.300470022,NA,NA,NA,622.7421391
Armenia,2014,ARM,Europe & Central Asia,Upper middle income,2912403,11609512940,31.5,54.62280586,9307631,NA,17.5,3986.231624
Armenia,2015,ARM,Europe & Central Asia,Upper middle income,2925553,10553337673,32.4,59.10083377,11860132,NA,18.26000023,3607.296697
Armenia,2016,ARM,Europe & Central Asia,Upper middle income,2936146,10546135160,32.5,64.34602977,21845876,NA,17.62000084,3591.829276
Armenia,2017,ARM,Europe & Central Asia,Upper middle income,2944809,11527458566,33.6,64.74488433,28235643,NA,17.70000076,3914.501268
Armenia,2018,ARM,Europe & Central Asia,Upper middle income,2951776,12457941907,34.4,68.24505226,36293329,NA,18.96999931,4220.490277
Armenia,2019,ARM,Europe & Central Asia,Upper middle income,2957731,13672802158,29.9,NA,45646416,26.4,18.29999924,4622.733493
Armenia,2020,ARM,Europe & Central Asia,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA
Armenia,1979,ARM,Europe & Central Asia,Upper middle income,3049109,NA,NA,NA,NA,NA,NA,NA
Armenia,1980,ARM,Europe & Central Asia,Upper middle income,3099754,NA,NA,NA,NA,NA,NA,NA
Armenia,1981,ARM,Europe & Central Asia,Upper middle income,3148096,NA,NA,NA,NA,NA,NA,NA
Armenia,1982,ARM,Europe & Central Asia,Upper middle income,3193689,NA,NA,NA,NA,NA,NA,NA
Armenia,1983,ARM,Europe & Central Asia,Upper middle income,3238595,NA,NA,NA,NA,NA,NA,NA
Armenia,2013,ARM,Europe & Central Asia,Upper middle income,2897584,11121465767,30.6,41.9,9332592,NA,16.18000031,3838.185801
Armenia,1985,ARM,Europe & Central Asia,Upper middle income,3335940,NA,NA,NA,NA,NA,NA,NA
Armenia,1986,ARM,Europe & Central Asia,Upper middle income,3392264,NA,NA,NA,NA,NA,NA,NA
Armenia,1987,ARM,Europe & Central Asia,Upper middle income,3451947,NA,NA,NA,NA,NA,NA,NA
Armenia,1974,ARM,Europe & Central Asia,Upper middle income,2773748,NA,NA,NA,NA,NA,NA,NA
Armenia,1975,ARM,Europe & Central Asia,Upper middle income,2832759,NA,NA,NA,NA,NA,NA,NA
Armenia,1976,ARM,Europe & Central Asia,Upper middle income,2889579,NA,NA,NA,NA,NA,NA,NA
Armenia,1977,ARM,Europe & Central Asia,Upper middle income,2944383,NA,NA,NA,NA,NA,NA,NA
Armenia,1978,ARM,Europe & Central Asia,Upper middle income,2997417,NA,NA,NA,NA,NA,NA,NA
Armenia,1970,ARM,Europe & Central Asia,Upper middle income,2525068,NA,NA,NA,NA,NA,NA,NA
Armenia,1967,ARM,Europe & Central Asia,Upper middle income,2339127,NA,NA,NA,NA,NA,NA,NA
Armenia,1968,ARM,Europe & Central Asia,Upper middle income,2401143,NA,NA,NA,NA,NA,NA,NA
Armenia,1969,ARM,Europe & Central Asia,Upper middle income,2462928,NA,NA,NA,NA,NA,NA,NA
Armenia,1971,ARM,Europe & Central Asia,Upper middle income,2587708,NA,NA,NA,NA,NA,NA,NA
Armenia,1972,ARM,Europe & Central Asia,Upper middle income,2650486,NA,NA,NA,NA,NA,NA,NA
Armenia,1973,ARM,Europe & Central Asia,Upper middle income,2712786,NA,NA,NA,NA,NA,NA,NA
Armenia,1984,ARM,Europe & Central Asia,Upper middle income,3285599,NA,NA,NA,NA,NA,NA,NA
Angola,1974,AGO,Sub-Saharan Africa,Lower middle income,6761380,NA,NA,NA,NA,NA,NA,NA
Angola,1969,AGO,Sub-Saharan Africa,Lower middle income,5803254,NA,NA,NA,NA,NA,NA,NA
Angola,1970,AGO,Sub-Saharan Africa,Lower middle income,5890365,NA,NA,NA,NA,NA,NA,NA
Angola,1972,AGO,Sub-Saharan Africa,Lower middle income,6248552,NA,NA,NA,NA,NA,NA,NA
Angola,1973,AGO,Sub-Saharan Africa,Lower middle income,6496962,NA,NA,NA,NA,NA,NA,NA
Angola,1987,AGO,Sub-Saharan Africa,Lower middle income,10689250,8083872012,NA,NA,NA,NA,NA,756.261853
Angola,1971,AGO,Sub-Saharan Africa,Lower middle income,6040777,NA,NA,NA,NA,NA,NA,NA
Angola,1976,AGO,Sub-Saharan Africa,Lower middle income,7279509,NA,NA,NA,NA,NA,NA,NA
Angola,1977,AGO,Sub-Saharan Africa,Lower middle income,7533735,NA,NA,NA,NA,NA,NA,NA
Angola,1978,AGO,Sub-Saharan Africa,Lower middle income,7790707,NA,NA,NA,NA,NA,NA,NA
Angola,1975,AGO,Sub-Saharan Africa,Lower middle income,7024000,NA,NA,NA,NA,NA,NA,NA
Angola,1980,AGO,Sub-Saharan Africa,Lower middle income,8341289,5930503401,NA,NA,NA,NA,NA,710.9816481
Angola,1981,AGO,Sub-Saharan Africa,Lower middle income,8640446,5550483036,NA,NA,NA,NA,NA,642.383858
Angola,1982,AGO,Sub-Saharan Africa,Lower middle income,8952950,5550483036,NA,NA,NA,NA,NA,619.9613575
Angola,1983,AGO,Sub-Saharan Africa,Lower middle income,9278096,5784341596,NA,NA,NA,NA,NA,623.4405848
Angola,1984,AGO,Sub-Saharan Africa,Lower middle income,9614754,6131475065,NA,NA,NA,NA,14.19999981,637.7152307
Angola,1985,AGO,Sub-Saharan Africa,Lower middle income,9961997,7553560459,NA,NA,NA,NA,14.89999962,758.2375762
Angola,1986,AGO,Sub-Saharan Africa,Lower middle income,10320111,7072063345,NA,NA,NA,NA,18.89999962,685.2700853
Angola,1960,AGO,Sub-Saharan Africa,Lower middle income,5454933,NA,NA,NA,NA,NA,NA,NA
Angola,1961,AGO,Sub-Saharan Africa,Lower middle income,5531472,NA,NA,NA,NA,NA,NA,NA
Angola,1962,AGO,Sub-Saharan Africa,Lower middle income,5608539,NA,NA,NA,NA,NA,NA,NA
Angola,1963,AGO,Sub-Saharan Africa,Lower middle income,5679458,NA,NA,NA,NA,NA,NA,NA
Angola,1964,AGO,Sub-Saharan Africa,Lower middle income,5735044,NA,NA,NA,NA,NA,NA,NA
Angola,1979,AGO,Sub-Saharan Africa,Lower middle income,8058067,NA,NA,NA,NA,NA,NA,NA
Angola,1966,AGO,Sub-Saharan Africa,Lower middle income,5781214,NA,NA,NA,NA,NA,NA,NA
Angola,1967,AGO,Sub-Saharan Africa,Lower middle income,5774243,NA,NA,NA,NA,NA,NA,NA
Angola,1968,AGO,Sub-Saharan Africa,Lower middle income,5771652,NA,NA,NA,NA,NA,NA,NA
Angola,2008,AGO,Sub-Saharan Africa,Lower middle income,21695634,88538611205,42.7,1.9,NA,NA,NA,4080.94141
Angola,2009,AGO,Sub-Saharan Africa,Lower middle income,22514281,70307163678,NA,2.3,NA,NA,3.779999971,3122.780766
Angola,2010,AGO,Sub-Saharan Africa,Lower middle income,23356246,83799496611,NA,2.8,NA,NA,9.430000305,3587.883798
Angola,2011,AGO,Sub-Saharan Africa,Lower middle income,24220661,1.1179E+11,NA,3.1,NA,NA,7.360000134,4615.468028
Angola,2012,AGO,Sub-Saharan Africa,Lower middle income,25107931,1.28053E+11,NA,6.5,NA,NA,NA,5100.095808
Angola,2013,AGO,Sub-Saharan Africa,Lower middle income,26015780,1.3671E+11,NA,8.9,NA,NA,NA,5254.882338
Angola,2014,AGO,Sub-Saharan Africa,Lower middle income,26941779,1.45712E+11,NA,21.4,NA,NA,9.579999924,5408.410496
Angola,2015,AGO,Sub-Saharan Africa,Lower middle income,27884381,1.16194E+11,NA,12.4,126472559,NA,NA,4166.979684
Angola,2016,AGO,Sub-Saharan Africa,Lower middle income,28842484,1.01124E+11,NA,13,126442410,NA,NA,3506.072885
Angola,2017,AGO,Sub-Saharan Africa,Lower middle income,29816748,1.22124E+11,NA,14.33907936,112647525,NA,NA,4095.812942
Angola,2018,AGO,Sub-Saharan Africa,Lower middle income,30809762,1.01353E+11,51.3,NA,98225931,32.3,NA,3289.646664
Angola,2019,AGO,Sub-Saharan Africa,Lower middle income,31825295,88815697793,NA,NA,NA,NA,NA,2790.726615
Angola,2020,AGO,Sub-Saharan Africa,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA
Angola,1994,AGO,Sub-Saharan Africa,Lower middle income,13503747,4438321017,NA,0,NA,NA,NA,328.6732947
Angola,1995,AGO,Sub-Saharan Africa,Lower middle income,13945206,5538749260,NA,0,NA,NA,NA,397.1794508
Angola,1996,AGO,Sub-Saharan Africa,Lower middle income,14400719,7526446606,NA,7.76E-04,NA,NA,NA,522.6438073
Angola,1997,AGO,Sub-Saharan Africa,Lower middle income,14871570,7648377413,NA,0.005673746,NA,NA,NA,514.2952232
Angola,1998,AGO,Sub-Saharan Africa,Lower middle income,15359601,6506229607,NA,0.018453724,NA,NA,NA,423.5936602
Angola,1999,AGO,Sub-Saharan Africa,Lower middle income,15866869,6152922943,NA,0.071964087,NA,NA,NA,387.784316
Angola,2000,AGO,Sub-Saharan Africa,Lower middle income,16395473,9129594819,52,0.105045562,NA,NA,NA,556.8363181
Angola,1988,AGO,Sub-Saharan Africa,Lower middle income,11068050,8769250550,NA,NA,NA,NA,NA,792.3031202
Angola,1989,AGO,Sub-Saharan Africa,Lower middle income,11454777,10201099040,NA,NA,NA,NA,NA,890.5541365
Angola,1990,AGO,Sub-Saharan Africa,Lower middle income,11848386,11228764963,NA,0,NA,NA,NA,947.7041821
Angola,1991,AGO,Sub-Saharan Africa,Lower middle income,12248901,10603784541,NA,0,NA,NA,NA,865.6927296
Angola,1992,AGO,Sub-Saharan Africa,Lower middle income,12657366,8307810974,NA,0,NA,NA,NA,656.361756
Angola,1993,AGO,Sub-Saharan Africa,Lower middle income,13075049,5768720422,NA,0,NA,NA,NA,441.2006733
Angola,2007,AGO,Sub-Saharan Africa,Lower middle income,20905363,65266452081,NA,1.7,NA,NA,NA,3121.995637
Angola,2003,AGO,Sub-Saharan Africa,Lower middle income,18121479,17812705294,NA,0.370682065,NA,NA,NA,982.9608993
Angola,2004,AGO,Sub-Saharan Africa,Lower middle income,18758145,23552052408,NA,0.464814618,NA,NA,23.63999939,1255.564045
Angola,2001,AGO,Sub-Saharan Africa,Lower middle income,16945753,8936063723,NA,0.136013867,NA,NA,NA,527.3335285
Angola,2002,AGO,Sub-Saharan Africa,Lower middle income,17519417,15285594828,NA,0.270376746,NA,NA,NA,872.4944916
Angola,2005,AGO,Sub-Saharan Africa,Lower middle income,19433602,36970918699,NA,1.143366827,NA,NA,NA,1902.422346
Angola,1965,AGO,Sub-Saharan Africa,Lower middle income,5770570,NA,NA,NA,NA,NA,NA,NA
Angola,2006,AGO,Sub-Saharan Africa,Lower middle income,20149901,52381006892,NA,1.5,NA,NA,NA,2599.566464
Argentina,2003,ARG,Latin America & Caribbean,Upper middle income,38087868,1.27587E+11,50.9,11.91369655,NA,NA,15.35999966,3349.806124
Argentina,2002,ARG,Latin America & Caribbean,Upper middle income,37681749,97724004252,53.8,10.88212438,NA,NA,19.59000015,2593.40415
Argentina,2007,ARG,Latin America & Caribbean,Upper middle income,39684295,2.87531E+11,46.2,25.94663294,1215431790,NA,8.470000267,7245.448317
Argentina,2004,ARG,Latin America & Caribbean,Upper middle income,38491972,1.64658E+11,48.4,16.03668411,NA,NA,13.52000046,4277.721351
Argentina,2005,ARG,Latin America & Caribbean,Upper middle income,38892931,1.98737E+11,47.7,17.72058337,NA,NA,11.51000023,5109.851325
Argentina,2006,ARG,Latin America & Caribbean,Upper middle income,39289878,2.32557E+11,46.3,20.9272021,NA,NA,10.07999992,5919.012037
Argentina,1988,ARG,Latin America & Caribbean,Upper middle income,31668949,1.26207E+11,NA,NA,NA,NA,6,3985.19121
